project_source_id,activity.type,address,rating_program_name,building.URL,reg.date,reg.std,owner.type,zipcode,pilot,cert.date
10832275,LEED,"1702 North Bristol Street, Santa Ana, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/85724/details,11/1/2012,LEED Retail CI 1.0 Pilot,Profit Org.,92706,TRUE,12/10/2012
10832276,LEED,"14880 Dale Evans Parkway, Apple Valley, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/85725/details,12/10/2012,LEED Retail CI 1.0 Pilot,Profit Org.,92307,TRUE,12/10/2012
10832278,LEED,"12452 Valley View Street, Fresh & Easy, Garden Grove, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/85727/details,12/10/2012,LEED Retail CI 1.0 Pilot,Profit Org.,92845,TRUE,12/10/2012
10832289,LEED,"905 Orpheus Avenue, Encinitas, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/85728/details,12/10/2012,LEED Retail CI 1.0 Pilot,Profit Org.,92024,TRUE,12/10/2012
10832290,LEED,"8626 Jamacha Boulevard, Spring Valley, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/85729/details,12/10/2012,LEED Retail CI 1.0 Pilot,Profit Org.,91977,TRUE,12/10/2012
10842096,LEED,"6290 Hollywood Boulevard, Los Angeles, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/98669/details,4/23/2013,LEED Retail CI 1.0 Pilot,Retail,90028,TRUE,4/26/2013
10842097,LEED,"42250 Jackson Street, Indio, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/588623/details,4/26/2013,LEED Retail CI 1.0 Pilot,Retail,92203,TRUE,4/26/2013
10842098,LEED,"4904 North River Road, Oceanside, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/98670/details,4/26/2013,LEED Retail CI 1.0 Pilot,Retail,92057,TRUE,4/26/2013
10842111,LEED,"9157 De Soto Avenue, Woodland Hills, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/125365/details,4/26/2013,LEED Retail CI 1.0 Pilot,Retail,91367,TRUE,4/26/2013
10842114,LEED,"11762 De Palma Road, The Shops at Sycamore Creek, Corona, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/98674/details,4/26/2013,LEED Retail CI 1.0 Pilot,Retail,92883,TRUE,4/26/2013
10842145,LEED,"7000 Sunne Lane, Walnut Creek, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/125369/details,2/17/2013,LEED Retail CI 1.0 Pilot,Retail,94597,TRUE,5/29/2013
10842166,LEED,"16567 Von Karman Avenue, Irvine, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/98685/details,4/23/2013,LEED Retail CI 1.0 Pilot,Retail,92606,TRUE,4/26/2013
10842167,LEED,"6021 Stanford Ranch Road, Rocklin, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/125371/details,4/23/2013,LEED Retail CI 1.0 Pilot,Retail,95765,TRUE,4/23/2013
10842171,LEED,"1315 Main Street, Ramona, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/98688/details,4/23/2013,LEED Retail CI 1.0 Pilot,Retail,92065,TRUE,4/23/2013
10842172,LEED,"1006 1st Street, Napa, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/98689/details,4/23/2013,LEED Retail CI 1.0 Pilot,Retail,94559,TRUE,4/23/2013
10842175,LEED,"7622 Edinger Avenue, Huntington Beach, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/98690/details,4/23/2013,LEED Retail CI 1.0 Pilot,Retail,92647,TRUE,4/23/2013
10844446,LEED,"1055 Torrey Pines Road, La Jolla, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/98734/details,4/18/2013,LEED Retail CI 1.0 Pilot,Profit Org.,92037,TRUE,8/9/2013
10844551,LEED,"1051 Arnold Drive, Martinez, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/98740/details,4/18/2013,LEED Retail CI 1.0 Pilot,Profit Org.,94553,TRUE,8/9/2013
10845000,LEED,"10601 Valley Boulevard, El Monte, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/98762/details,5/1/2013,LEED Retail CI 1.0 Pilot,Profit Org.,91731,TRUE,5/3/2013
10845002,LEED,"1151 Galleria Boulevard, Westfield Galleria at Roseville, Roseville, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/98764/details,5/1/2013,LEED Retail CI 1.0 Pilot,Profit Org.,95678,TRUE,5/3/2013
10846087,LEED,"7029 El Camino Real, Atascadero, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/98772/details,5/24/2013,LEED Retail CI 1.0 Pilot,Profit Org.,93422,TRUE,5/28/2013
10870544,LEED,"3841 North Lakewood Boulevard, Long Beach, CA, USA",LEED NC 2.2,http://www.gbig.org/buildings/516082/details,12/12/2013,LEED NC 2.2,Profit Org.,90808,FALSE,NA
10872647,LEED,"2284 Honolulu Avenue, Montrose, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/517387/details,6/25/2013,LEED Retail CI 1.0 Pilot,Profit Org.,91020,TRUE,6/25/2013
10872652,LEED,"603 South Spring Street, Los Angeles, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/517390/details,6/25/2013,LEED Retail CI 1.0 Pilot,Profit Org.,90014,TRUE,6/25/2013
10872653,LEED,"4114 Sepulveda Boulevard, Culver City, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/263771/details,6/25/2013,LEED Retail CI 1.0 Pilot,Profit Org.,90230,TRUE,6/25/2013
10872657,LEED,"208 West Carrillo Street, Santa Barbara, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/517393/details,7/15/2013,LEED Retail CI 1.0 Pilot,Profit Org.,93101,TRUE,9/18/2013
10872661,LEED,"906 Goodrich Boulevard, Commerce, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/517395/details,7/15/2013,LEED Retail CI 1.0 Pilot,Profit Org.,90022,TRUE,9/18/2013
10872663,LEED,"1134 North State College Boulevard, Anaheim, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/517396/details,6/25/2013,LEED Retail CI 1.0 Pilot,Profit Org.,92806,TRUE,9/18/2013
10872665,LEED,"371 Alessandro Boulevard, Riverside, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/517397/details,7/15/2013,LEED Retail CI 1.0 Pilot,Profit Org.,92508,TRUE,9/18/2013
10872839,LEED,"18700 Ventura Boulevard, Los Angeles, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/517410/details,7/15/2013,LEED Retail CI 1.0 Pilot,Profit Org.,91356,TRUE,7/19/2013
10872841,LEED,"600 West 9th Street, Los Angeles, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/517412/details,7/15/2013,LEED Retail CI 1.0 Pilot,Profit Org.,90015,TRUE,7/19/2013
10872843,LEED,"9301 Tampa Avenue, Northridge Fashion Center, Northridge, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/126530/details,7/15/2013,LEED Retail CI 1.0 Pilot,Profit Org.,91324,TRUE,7/19/2013
10872844,LEED,"3584 South Figueroa Street, The University of Southern California, Los Angeles, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/80137/details,7/15/2013,LEED Retail CI 1.0 Pilot,Profit Org.,90007,TRUE,7/19/2013
10872845,LEED,"5970 Orangethorpe Avenue, Buena Park, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/517413/details,7/15/2013,LEED Retail CI 1.0 Pilot,Profit Org.,90620,TRUE,7/19/2013
10872846,LEED,"21000 Beach Boulevard, Huntington Beach, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/517414/details,7/15/2013,LEED Retail CI 1.0 Pilot,Profit Org.,92648,TRUE,7/19/2013
10872847,LEED,"1447 Lincoln Boulevard, Santa Monica, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/517415/details,7/15/2013,LEED Retail CI 1.0 Pilot,Profit Org.,90401,TRUE,7/19/2013
10873101,LEED,"316 Alvarado Street, Monterey, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/517442/details,7/15/2013,LEED Retail CI 1.0 Pilot,Profit Org.,93940,TRUE,8/15/2013
10873120,LEED,"1 Mills Circle, Ontario, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/79048/details,8/15/2013,LEED Retail CI 1.0 Pilot,Profit Org.,91764,TRUE,8/15/2013
10873121,LEED,"450 East 17th Street, Costa Mesa, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/517447/details,8/15/2013,LEED Retail CI 1.0 Pilot,Profit Org.,92627,TRUE,8/15/2013
10873128,LEED,"459 Lagunita Drive, Stanford University, Stanford, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/517450/details,8/15/2013,LEED Retail CI 1.0 Pilot,Profit Org.,94305,TRUE,8/15/2013
10877025,LEED,"5060 East Montclair Plaza Lane #5067, Montclair, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/938672/details,9/13/2013,LEED Retail CI 1.0 Pilot,Profit Org.,91763,TRUE,9/13/2013
10877026,LEED,"3441 Alma Street, Palo Alto, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/540208/details,9/13/2013,LEED Retail CI 1.0 Pilot,Profit Org.,94306,TRUE,9/13/2013
10877027,LEED,"16926 Roscoe Boulevard, Van Nuys, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/540210/details,9/13/2013,LEED Retail CI 1.0 Pilot,Profit Org.,91406,TRUE,9/13/2013
10877028,LEED,"3821 North Lakewood Boulevard, Long Beach, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/540212/details,9/13/2013,LEED Retail CI 1.0 Pilot,Profit Org.,90808,TRUE,9/13/2013
10877033,LEED,"8027 Greenback Lane, Citrus Heights, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/540218/details,9/18/2013,LEED Retail CI 1.0 Pilot,Profit Org.,95610,TRUE,9/18/2013
10877034,LEED,"440 East Washington Street, Petaluma, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/540221/details,9/18/2013,LEED Retail CI 1.0 Pilot,Profit Org.,94952,TRUE,9/18/2013
10877036,LEED,"565 San Antonio Road, Mountain View, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/540223/details,9/18/2013,LEED Retail CI 1.0 Pilot,Profit Org.,94040,TRUE,9/18/2013
10877039,LEED,"975 Broadbeck Drive, Thousand Oaks, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/540229/details,9/25/2013,LEED Retail CI 1.0 Pilot,Profit Org.,91320,TRUE,9/25/2013
10877044,LEED,"18764 Cox Avenue, Quito Village, Saratoga, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/540237/details,9/25/2013,LEED Retail CI 1.0 Pilot,Profit Org.,95070,TRUE,9/25/2013
10877045,LEED,"3450 Wilshire Boulevard, Los Angeles, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/387789/details,9/25/2013,LEED Retail CI 1.0 Pilot,Profit Org.,90010,TRUE,9/25/2013
10877063,LEED,"9809 Campo Road, Spring Valley, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/540271/details,10/30/2013,LEED Retail CI 1.0 Pilot,Profit Org.,91977,TRUE,10/30/2013
10909701,LEED,"3047 Bonita Road, Bonita, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/572979/details,11/11/2013,LEED Retail CI 1.0 Pilot,Retail,91902,TRUE,11/11/2013
10909703,LEED,"6451 Ming Avenue, Bakersfield, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/572981/details,11/11/2013,LEED Retail CI 1.0 Pilot,Retail,93309,TRUE,11/13/2013
10909705,LEED,"1971 Zinfandel Drive, Rancho Cordova, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/572982/details,11/11/2013,LEED Retail CI 1.0 Pilot,Retail,95670,TRUE,11/13/2013
10909706,LEED,"1195 East Thousand Oaks Boulevard, La Siesta Plaza Shopping Center, Thousand Oaks, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/572983/details,11/11/2013,LEED Retail CI 1.0 Pilot,Retail,91362,TRUE,11/13/2013
10909712,LEED,"2764 Paragon Outlets Drive, Pleasanton, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/754483/details,11/29/2013,LEED Retail CI 1.0 Pilot,Retail,94551,TRUE,12/4/2013
10909715,LEED,"1260 Bison Avenue, Newport Beach, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/572989/details,11/29/2013,LEED Retail CI 1.0 Pilot,Retail,92660,TRUE,12/4/2013
10909716,LEED,"855 West Avenue K, Lancaster, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/572990/details,11/29/2013,LEED Retail CI 1.0 Pilot,Retail,93534,TRUE,12/4/2013
10909717,LEED,"3980 West Point Loma Boulevard, Midway Towne Center, San Diego, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/572991/details,11/29/2013,LEED Retail CI 1.0 Pilot,Retail,92110,TRUE,12/4/2013
10910803,LEED,"217 North Hill Street, Los Angeles, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/572915/details,11/11/2013,LEED Retail CI 1.0 Pilot,Profit Org.,90012,TRUE,11/13/2013
10910876,LEED,"6277 Commerce Boulevard, Rohnert Park, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/281621/details,12/1/2013,LEED Retail CI 1.0 Pilot,Profit Org.,94928,TRUE,12/12/2013
10910903,LEED,"4718 Green River Road, Corona, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/572924/details,12/12/2013,LEED Retail CI 1.0 Pilot,Profit Org.,92880,TRUE,1/9/2014
10910916,LEED,"1050 South Brawley Avenue, Brawley, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/753505/details,1/9/2014,LEED Retail CI 1.0 Pilot,Profit Org.,92227,TRUE,1/9/2014
10910925,LEED,"4798 Clairemont Mesa Boulevard, Diane Village Shopping Center, San Diego, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/572936/details,1/9/2014,LEED Retail CI 1.0 Pilot,Profit Org.,92117,TRUE,1/9/2014
10910926,LEED,"230 South Rosemead Boulevard, Pasadena, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/572937/details,1/9/2014,LEED Retail CI 1.0 Pilot,Profit Org.,91107,TRUE,1/9/2014
10915280,LEED,"2088 West Shaw Avenue, Fresno, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/574342/details,10/30/2013,LEED Retail CI 1.0 Pilot,Profit Org.,93711,TRUE,2/20/2014
10916981,LEED,"200 Palladio Parkway, Folsom, CA, USA",LEED CI 2.0,http://www.gbig.org/buildings/577144/details,2/27/2014,LEED CI 2.0,Profit Org.,95630,FALSE,NA
10925632,LEED,"18200 East Gale Avenue, Rowland Heights, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/595058/details,3/6/2014,LEED Retail CI 1.0 Pilot,Profit Org.,91748,TRUE,3/6/2014
10925642,LEED,"2620 Reynolds Ranch Parkway, Lodi, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/595064/details,3/6/2014,LEED Retail CI 1.0 Pilot,Profit Org.,95240,TRUE,3/6/2014
10925643,LEED,"26250 Industrial Boulevard, Hayward, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/595065/details,3/6/2014,LEED Retail CI 1.0 Pilot,Profit Org.,94545,TRUE,3/6/2014
10925697,LEED,"669 Town Center Dr, Oxnard, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/1344648/details,3/31/2014,LEED Retail CI 1.0 Pilot,Profit Org.,93036,TRUE,3/31/2014
10935269,LEED,"4033 Cavitt Stallman Road, Granite Bay, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/597605/details,4/9/2014,LEED Retail CI 1.0 Pilot,Profit Org.,95746,TRUE,4/15/2014
10936310,LEED,"730 Camino Ramon, Danville, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/597731/details,4/24/2014,LEED Retail CI 1.0 Pilot,Profit Org.,94526,TRUE,5/20/2014
10936319,LEED,"789 West Harbor Drive, San Diego, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/597737/details,4/24/2014,LEED Retail CI 1.0 Pilot,Profit Org.,92101,TRUE,5/20/2014
10936653,LEED,"10900 Wilshire Boulevard, Los Angeles, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/134521/details,5/29/2014,LEED Retail CI 1.0 Pilot,Profit Org.,90024,TRUE,8/20/2014
10936657,LEED,"1221 Lincoln Avenue, San Jose, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/597766/details,5/29/2014,LEED Retail CI 1.0 Pilot,Profit Org.,95125,TRUE,7/30/2014
10939295,LEED,"1188 South Diamond Bar Boulevard, Diamond Bar, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/598594/details,6/11/2014,LEED Retail CI 1.0 Pilot,Profit Org.,91765,TRUE,7/31/2014
10939296,LEED,"5511 Alton Parkway, Irvine, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/598595/details,6/11/2014,LEED Retail CI 1.0 Pilot,Profit Org.,92618,TRUE,7/31/2014
10946174,LEED,"8232 Canyon Trail, Topanga, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/751752/details,7/24/2014,LEED Retail CI 1.0 Pilot,Profit Org.,90290,TRUE,5/4/2015
10946179,LEED,"23700 Calabasas Road, Calabasas, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/751755/details,7/24/2014,LEED Retail CI 1.0 Pilot,Profit Org.,91302,TRUE,5/4/2015
10953603,LEED,"25960 Iris Avenue #1c, Moreno Valley, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/804294/details,7/3/2014,LEED Retail CI 1.0 Pilot,Profit Org.,92551,TRUE,7/10/2014
10953605,LEED,"1800 Oakdale Road, Modesto, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/804296/details,7/3/2014,LEED Retail CI 1.0 Pilot,Profit Org.,95355,TRUE,7/10/2014
10953607,LEED,"5501 East Stearns Street, Long Beach, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/804297/details,7/3/2014,LEED Retail CI 1.0 Pilot,Profit Org.,90815,TRUE,7/10/2014
10953630,LEED,"1030 Wilshire Boulevard, Santa Monica, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/804298/details,7/3/2014,LEED Retail CI 1.0 Pilot,Profit Org.,90401,TRUE,7/10/2014
10958057,LEED,"1570 Disneyland Drive, Anaheim, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/859194/details,9/22/2014,LEED Retail CI 1.0 Pilot,"Profit Org., Corporate: Publicly Traded",92802,TRUE,9/24/2014
10967385,LEED,"12711 Brookhurst Street, Garden Grove, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/933368/details,10/23/2014,LEED Retail CI 1.0 Pilot,Profit Org.,92840,TRUE,10/23/2014
10967386,LEED,"El Camino Shopping Center, 23335 Mulholland Drive, Woodland Hills, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/933369/details,10/23/2014,LEED Retail CI 1.0 Pilot,Profit Org.,91364,TRUE,10/23/2014
10975519,LEED,"640 Dennery Road #101, San Diego, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/966122/details,1/20/2015,LEED Retail CI 1.0 Pilot,Profit Org.,92154,TRUE,1/20/2015
10975520,LEED,"2600 South Tracy Boulevard, Tracy, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/966123/details,1/13/2015,LEED Retail CI 1.0 Pilot,Profit Org.,95376,TRUE,1/20/2015
10975521,LEED,"Cotton On Puente Hills Mall, Rowland Heights, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/966124/details,1/20/2015,LEED Retail CI 1.0 Pilot,Profit Org.,91748,TRUE,1/20/2015
10975522,LEED,"1790 South Bascom Avenue #120, Campbell, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/966125/details,1/20/2015,LEED Retail CI 1.0 Pilot,Profit Org.,95008,TRUE,1/20/2015
10975524,LEED,"1600 Vine Street, Los Angeles, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/966127/details,1/20/2015,LEED Retail CI 1.0 Pilot,Profit Org.,90028,TRUE,1/20/2015
10975525,LEED,"3053 Meridian Avenue, San Jose, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/966128/details,1/20/2015,LEED Retail CI 1.0 Pilot,Profit Org.,95124,TRUE,1/20/2015
10975526,LEED,"14460 Merced Avenue #130, Baldwin Park, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/966129/details,1/20/2015,LEED Retail CI 1.0 Pilot,Profit Org.,91706,TRUE,1/20/2015
10975528,LEED,"Lyon Village Shopping Center, 2598 Fair Oaks Boulevard, Sacramento, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/966131/details,1/20/2015,LEED Retail CI 1.0 Pilot,Profit Org.,95825,TRUE,1/20/2015
10975539,LEED,"19767 Rinaldi Street, Northridge, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/966132/details,1/20/2015,LEED Retail CI 1.0 Pilot,Profit Org.,91326,TRUE,1/20/2015
10975540,LEED,"10911 Ventura Boulevard, Studio City, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/966133/details,1/20/2015,LEED Retail CI 1.0 Pilot,Profit Org.,91604,TRUE,1/20/2015
10975541,LEED,"6778 Bernal Avenue, Pleasanton, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/573067/details,2/3/2014,LEED EB 2009,"Corporate: Publicly Traded, Profit Org.",94566,FALSE,NA
10975542,LEED,"701 East Main Street, Alhambra, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/241522/details,1/20/2015,LEED Retail CI 1.0 Pilot,Profit Org.,91801,TRUE,1/20/2015
10975544,LEED,"Fig Garden Village Shopping Center, 790 West Shaw Avenue, Fresno, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/966136/details,1/20/2015,LEED Retail CI 1.0 Pilot,Profit Org.,93704,TRUE,1/20/2015
10975545,LEED,"Trancas Country Market Shopping Center, 30745 Pacific Coast Highway, Malibu, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/966137/details,1/20/2015,LEED Retail CI 1.0 Pilot,Profit Org.,90265,TRUE,1/20/2015
10975548,LEED,"12455 Central Avenue, Chino, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/966139/details,1/20/2015,LEED Retail CI 1.0 Pilot,Profit Org.,91710,TRUE,1/20/2015
10992299,LEED,"3191 Mowry Avenue, Fremont, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/1001032/details,4/2/2015,LEED Retail CI 1.0 Pilot,Profit Org.,94538,TRUE,5/4/2015
10992300,LEED,"Westfield Horton Plaza, 755 Broadway Circle, San Diego, CA, USA",LEED Retail CI 1.0 Pilot,http://www.gbig.org/buildings/1001033/details,4/2/2015,LEED Retail CI 1.0 Pilot,Profit Org.,92101,TRUE,5/4/2015
10992304,LEED,"330 West Foothill Parkway, Corona, CA, USA",LEED-CI 2.0 Certification (original),http://www.gbig.org/buildings/366969/details,7/1/2015,LEED-CI 2.0 Certification (original),Profit Org.,92882,FALSE,NA
