"","project_source_id","Activity.Type","Owner.Type","Space.Type","Project.Size","Certification.date","CBSA","USGBC.Chapter","EPA.Region","ASHRAE.Climate.Zone","Urban.Rural.Classification","Electric.Utility.Provider","address","building.URL","rating_program_name","building.URL","reg.date","reg.std","owner.type"
"57","10001002","LEED","Non-profit","Public Assembly","43,000 sq ft",NA,"San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area","California Central Coast Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Medium metro","Pacific Gas and Electric Co.","1695 Calle Joaquin, San Luis Obispo, CA, USA","http://www.gbig.org/buildings/28091","LEED NC 2.1","http://www.gbig.org/buildings/28091/details","09/17/2003","LEED NC 2.1","Non-Profit Org."
"58","10001036","LEED","Non-profit","Religious Worship","16,189 sq ft","May 16 2008","San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area","California Central Coast Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Medium metro","Pacific Gas and Electric Co.","10180 Los Osos Valley Rd, San Luis Obispo, CA, USA","http://www.gbig.org/buildings/1214","LEED NC 2.1","http://www.gbig.org/buildings/1214/details","10/03/2003","LEED NC 2.1","Non-Profit Org."
"59","10001054","LEED","Local Government",NA,"8,352 sq ft","November 05 2007","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro",NA,"1005 N Gaffey St, San Pedro, CA, USA","http://www.gbig.org/buildings/1308776","LEED NC 2.1","http://www.gbig.org/buildings/1308776/details","10/21/2003","LEED NC 2.1","Local Government"
"60","10001055","LEED","Local Government",NA,"16,130 sq ft","January 06 2009","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Los Angeles Dept. of Water & Power","Los Angelis Fire Station 62, 11970 Venice Boulevard, Los Angeles, CA, USA","http://www.gbig.org/buildings/783729","LEED NC 2.1","http://www.gbig.org/buildings/783729/details","05/23/2003","LEED NC 2.1","Local Government"
"61","10001056","LEED","Local Government",NA,"24,575 sq ft","April 14 2011","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Los Angeles Dept. of Water & Power","10811 S Main St, Los Angeles, CA, USA","http://www.gbig.org/buildings/1724","LEED NC 2.1","http://www.gbig.org/buildings/1724/details","10/21/2003","LEED NC 2.1","Local Government"
"62","10001062","LEED","Higher Education","Laboratory","71,040 sq ft","December 17 2012","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Los Angeles Dept. of Water & Power","6201 Winnetka Avenue, Woodland Hills, CA, USA","http://www.gbig.org/buildings/112887","LEED NC 2.1","http://www.gbig.org/buildings/112887/details","10/23/2003","LEED NC 2.1","Local Government, State Government, Non-Profit Org., Other, Educational: Community College, Pub"
"63","10000972","LEED","Corporate","Office","18,420 sq ft","October 12 2004","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","San Diego Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","San Diego Gas & Electric Co.","5670 Oberlin Dr, San Diego, CA, USA","http://www.gbig.org/buildings/39550","LEED NC 2.1","http://www.gbig.org/buildings/39550/details","08/29/2003","LEED NC 2.1","Profit Org."
"64","10001079","LEED","Non-profit","Laboratory","50,369 sq ft","May 08 2006","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","San Diego Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro",NA,"San Diego Zoo Safari Park, 15500 San Pasqual Valley Rd, Escondido, CA, USA","http://www.gbig.org/buildings/1308778","LEED NC 2.1","http://www.gbig.org/buildings/1308778/details","10/31/2003","LEED NC 2.1","Non-Profit Org."
"65","10001093","LEED","Corporate","Office","18,637 sq ft","August 12 2009","Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #4","NCHS Urban-Rural Classification: Large fringe metro","Pacific Gas and Electric Co.","772 Pacific St, Placerville, CA, USA","http://www.gbig.org/buildings/20095","LEED NC 2.1","http://www.gbig.org/buildings/20095/details","11/05/2003","LEED NC 2.1","Profit Org."
"66","10001114","LEED","Higher Education","Higher Ed","125,000 sq ft","December 23 2010","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Los Angeles Dept. of Water & Power","400 W Washington Blvd, Los Angeles, CA, USA","http://www.gbig.org/buildings/36090","LEED NC 2.1","http://www.gbig.org/buildings/36090/details","08/02/2007","LEED NC 2.2","Other, Local Government, Non-Profit Org."
"67","10001129","LEED","Higher Education","Higher Ed","89,788 sq ft","September 08 2008","Eureka-Arcata-Fortuna, CA Micropolitan Statistical Area","Redwood Empire Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Micropolitan (nonmetropolitan)","Pacific Gas and Electric Co.","University Center, Plaza Ave, Arcata, CA, USA","http://www.gbig.org/buildings/1063559","LEED NC 2.1","http://www.gbig.org/buildings/1063559/details","12/02/2003","LEED NC 2.1","State Government"
"68","10001133","LEED","Federal Government","Public Order and Safety","430,000 sq ft","July 15 2013","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","San Diego Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","San Diego Gas & Electric Co.","333 W Broadway, San Diego, CA, USA","http://www.gbig.org/buildings/34534","LEED NC 2.1","http://www.gbig.org/buildings/34534/details","12/05/2003","LEED NC 2.1","Federal Government"
"69","10001145","LEED","Higher Education","K-12","32,101 sq ft","July 22 2008","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Southern California Edison Co.","1600 West Imperial Highway, CA, USA","http://www.gbig.org/buildings/112902","LEED NC 2.1","http://www.gbig.org/buildings/112902/details","12/12/2003","LEED NC 2.1","Local Government, Individual, Educational: Community College, Pub, Non-Profit Org."
"70","10001172","LEED","Non-profit","Multi-Family Residential","6,200 sq ft","March 31 2006","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Redwood Empire Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large fringe metro","Pacific Gas and Electric Co.","1520 Grand Ave, Dominican University of California, San Rafael, CA, USA","http://www.gbig.org/buildings/5058","LEED NC 2.1","http://www.gbig.org/buildings/5058/details","01/08/2004","NBI Zero-Net Energy Case Studies","Non-Profit Org."
"71","10001174","LEED","Corporate",NA,"50,000 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Glendale Public Service Dept.","800 Air Way, Glendale, CA, USA","http://www.gbig.org/buildings/42589","LEED NC 2.1","http://www.gbig.org/buildings/42589/details","01/09/2004","LEED NC 2.1","Profit Org."
"72","10001193","LEED","Higher Education","Industrial Manufacturing","30,000 sq ft","October 06 2006","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Los Angeles Dept. of Water & Power","5800 Fulton Ave, Los Angeles, CA, USA","http://www.gbig.org/buildings/39703","LEED NC 2.1","http://www.gbig.org/buildings/39703/details","01/19/2004","LEED NC 2.1","Local Government, State Government, Other, Educational: Community College, Pub, Educational: College, Public"
"73","10001226","LEED","Corporate","Industrial Manufacturing","6,677 sq ft","May 31 2005","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Palo Alto Utilities Dept.","3431 Hillview Ave, Palo Alto, CA, USA","http://www.gbig.org/buildings/34782","LEED NC 2.1","http://www.gbig.org/buildings/34782/details","02/02/2004","LEED NC 2.1","Profit Org., Corporate: Publicly Traded"
"74","10001235","LEED","Higher Education","Laboratory","209,080 sq ft","September 26 2008","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Los Angeles Dept. of Water & Power","1800 Paseo Rancho Castilla, Los Angeles, CA, USA","http://www.gbig.org/buildings/88420","LEED NC 2.1","http://www.gbig.org/buildings/88420/details","02/04/2004","LEED NC 2.1","State Government"
"75","10001236","LEED","Local Government","Public Assembly","14,750 sq ft","May 19 2008","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Los Angeles Dept. of Water & Power","24000 S Western Ave, Los Angeles, CA, USA","http://www.gbig.org/buildings/31515","LEED NC 2.1","http://www.gbig.org/buildings/31515/details","02/04/2004","LEED NC 2.1","Local Government"
"76","10001237","LEED","Higher Education","Laboratory","118,321 sq ft","September 03 2008","Modesto, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Medium metro","Turlock Irrigation District","801 W Monte Vista Ave, Turlock, CA, USA","http://www.gbig.org/buildings/20504","LEED NC 2.1","http://www.gbig.org/buildings/20504/details","02/05/2004","LEED NC 2.1","State Government"
"77","10001255","LEED","Local Government","Service","76,540 sq ft","December 16 2009","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Pacific Gas and Electric Co.","1 Airport Dr, Oakland International Airport (OAK), Oakland, CA, USA","http://www.gbig.org/buildings/4","LEED NC 2.1","http://www.gbig.org/buildings/4/details","02/11/2004","LEED NC 2.1","Local Government, Other"
"78","10001268","LEED","Non-profit","Other","3,400 sq ft","August 19 2009","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","San Diego Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","San Diego Gas & Electric Co.","1550 S El Camino Real, Encinitas, CA, USA","http://www.gbig.org/buildings/5255","LEED NC 2.1","http://www.gbig.org/buildings/5255/details","02/17/2004","LEED NC 2.1","Non-Profit Org."
"79","10001270","LEED","Higher Education","Higher Ed","153,000 sq ft","June 26 2012","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro",NA,"1301 Avenida Cesar Chavez, Monterey Park, CA, USA","http://www.gbig.org/buildings/25853","LEED NC 2.1","http://www.gbig.org/buildings/25853/details","02/17/2004","LEED NC 2.1","State Government, Local Government, Educational: Community College, Pub"
"80","10001294","LEED","Higher Education","Multi-Family Residential","73,390 sq ft","April 04 2007","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Los Angeles Dept. of Water & Power","1 Loyola Marymount University Dr, Loyola Marymount University, Los Angeles, CA, USA","http://www.gbig.org/buildings/257","LEED NC 2.1","http://www.gbig.org/buildings/257/details","03/04/2004","LEED NC 2.1","Other, Profit Org., Non-Profit Org."
"82","10001328","LEED","Local Government","Public Order and Safety","7,545 sq ft","December 23 2005","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Pacific Gas and Electric Co.","1600 Oak Vista Way, Pleasanton, CA, USA","http://www.gbig.org/buildings/5474","LEED NC 2.1","http://www.gbig.org/buildings/5474/details","03/18/2004","LEED NC 2.1","Local Government"
"83","10001333","LEED","Local Government","Public Order and Safety","7,000 sq ft","July 02 2007","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Pacific Gas and Electric Co.","Berkeley Fire Department - Station 7, 3000 Shasta Road, Berkeley, CA, USA","http://www.gbig.org/buildings/971591","LEED NC 2.1","http://www.gbig.org/buildings/971591/details","03/19/2004","LEED NC 2.1","Local Government"
"84","10001345","LEED","Higher Education","Higher Ed","105,805 sq ft","March 24 2010","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Los Angeles Dept. of Water & Power","1111 Figueroa Place, Wilmington, CA, USA","http://www.gbig.org/buildings/88445","LEED NC 2.1","http://www.gbig.org/buildings/88445/details","03/24/2004","NCES Public Schools","Other, Local Government, Non-Profit Org."
"85","10001450","LEED","Higher Education","Laboratory","128,000 sq ft","September 03 2008","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Pacific Gas and Electric Co.","39399 Cherry St, Newark, CA, USA","http://www.gbig.org/buildings/13702","LEED NC 2.1","http://www.gbig.org/buildings/13702/details","05/12/2004","LEED NC 2.1","State Government"
"87","10001470","LEED","Corporate","Laboratory","692,575 sq ft","October 11 2004","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","San Diego Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","San Diego Gas & Electric Co.","10646 Science Center Dr, San Diego, CA, USA","http://www.gbig.org/buildings/23749","LEED NC 2.1","http://www.gbig.org/buildings/23749/details","05/18/2004","LEED NC 2.1","Profit Org."
"88","10001471","LEED","Local Government","Public Assembly","45,800 sq ft","June 01 2009","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Alameda Power & Telecom","1550 Oak St, Alameda, CA, USA","http://www.gbig.org/buildings/5253","LEED NC 2.1","http://www.gbig.org/buildings/5253/details","05/19/2004","LEED NC 2.1","Local Government, Government Use: Local, City"
"89","10001510","LEED","Local Government","Other","65,000 sq ft","November 15 2007","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Pacific Gas and Electric Co.","988 Howard Street, San Francisco, CA, USA","http://www.gbig.org/buildings/112941","LEED NC 2.1","http://www.gbig.org/buildings/112941/details","06/09/2004","LEED NC 2.1","Non-Profit Org."
"90","10001527","LEED","Higher Education","Higher Ed","29,357 sq ft","April 12 2012","Merced, CA Metropolitan Statistical Area","Central California Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Small metro","Pacific Gas and Electric Co.","5200 Lake Rd, University of California, Merced, Merced, CA, USA","http://www.gbig.org/buildings/16567","LEED NC 2.1","http://www.gbig.org/buildings/16567/details","05/05/2003","LEED NC 2.1","State Government, Other, Educational: University, Public, Corporate: Privately Held"
"91","10001550","LEED","Local Government","Public Order and Safety","174,404 sq ft","September 30 2009","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","Los Angeles Dept. of Water & Power","180 N Los Angeles St, Los Angeles, CA, USA","http://www.gbig.org/buildings/6426","LEED NC 2.1","http://www.gbig.org/buildings/6426/details","06/28/2004","LEED NC 2.1","Local Government"
"92","10001556","LEED","Local Government","Other","95,801 sq ft","April 25 2006","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","San Diego Chapter","EPA Region 9: Pacific Southwest","ASHRAE Climate Zone #3","NCHS Urban-Rural Classification: Large central metro","San Diego Gas & Electric Co.","570 S 65th St, San Diego, CA, USA","http://www.gbig.org/buildings/17352","LEED NC 2.1","http://www.gbig.org/buildings/17352/details","06/30/2004","LEED NC 2.1","Local Government"
