,project_source_id,Activity Type,Owner Type,Space Type,Project Size,Certification date,CBSA,USGBC Chapter,EPA Region,ASHRAE Climate Zone,Urban Rural Classification,Electric Utility Provider,address,building.URL
8472,1000128142,LEED,NA,Office,"63,900 sq ft",NA,"Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"830 K St, Sacramento, CA, USA",http://www.gbig.org/buildings/1428587
8473,1000122878,LEED,NA,Public Assembly,"15,000 sq ft",NA,"Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area",Inland Empire Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"14320 Palm Dr, Desert Hot Springs, CA, USA",http://www.gbig.org/buildings/26715
8474,1000122901,LEED,NA,Public Assembly,"25,000 sq ft",NA,"Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area",Inland Empire Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"41000 County Center Dr, Temecula, CA, USA",http://www.gbig.org/buildings/1428640
8475,1000128299,LEED,NA,Higher Ed,"108,200 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Orange County Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"UC Irvine, Irvine, CA, 92697, USA",http://www.gbig.org/buildings/794689
8476,1000128306,LEED,NA,Health Care,"307,000 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Orange County Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"Irvine Campus Medical Hospital, Irvine, CA, 92697, USA",http://www.gbig.org/buildings/1428668
8477,1000128307,LEED,NA,Other,"15,000 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Orange County Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"UC Irvine, Irvine, CA, 92697, USA",http://www.gbig.org/buildings/794689
8478,1000128308,LEED,NA,Health Care,"186,000 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Orange County Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"Irvine Campus Medical Clinic, Irvine, CA, 92697, USA",http://www.gbig.org/buildings/1428669
8479,1000128330,LEED,NA,Health Care,"168,000 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Orange County Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"19262 Jamboree Rd, Irvine, CA, USA",http://www.gbig.org/buildings/1423020
8480,1000128486,LEED,NA,Health Care,"16,500 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Los Angeles Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"14445 Olive View Drive, Sylmar, CA, USA",http://www.gbig.org/buildings/744352
8481,1000128548,LEED,NA,Other,"179,112 sq ft",NA,"Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"8250 Elder Creek Rd, Sacramento, CA, USA",http://www.gbig.org/buildings/1429418
8482,1000128549,LEED,NA,Office,"54,895 sq ft",NA,"Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"8280 Elder Creek Rd, Sacramento, CA, USA",http://www.gbig.org/buildings/1429419
8483,1000128591,LEED,NA,Other,"17,059 sq ft",NA,"Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"8280 Elder Creek Rd, Sacramento, CA, USA",http://www.gbig.org/buildings/1429419
8484,1000128588,LEED,NA,Public Order and Safety,"20,680 sq ft",NA,"San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area",San Diego Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"3977 Ohio St, San Diego, CA, USA",http://www.gbig.org/buildings/1429540
8485,1000128137,LEED,NA,Lodging,"35,000 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Los Angeles Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"7601 Imperial Highway, Downey, CA, USA",http://www.gbig.org/buildings/743817
8486,1000128661,LEED,NA,Office,"287,000 sq ft",NA,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large fringe metro,NA,"901 Cherry, 901 Cherry Ave, San Bruno, CA, USA",http://www.gbig.org/buildings/1429712
8487,1000128676,LEED,NA,Multi-Family Residential,"459,165 sq ft",NA,"San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area",San Diego Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"445 West Ash Street, San Diego, CA, USA",http://www.gbig.org/buildings/215787
8488,1000128910,LEED,NA,Public Assembly,"60,000 sq ft",NA,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large fringe metro,NA,"101 Lincoln Centre Drive, Foster City, CA, USA",http://www.gbig.org/buildings/320747
8489,1000128720,LEED,NA,Higher Ed,"31,000 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Los Angeles Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"1600 W Imperial Hwy, Los Angeles, CA, USA",http://www.gbig.org/buildings/5495
8490,1000128756,LEED,NA,K-12,"33,352 sq ft",NA,"Oxnard-Thousand Oaks-Ventura, CA Metropolitan Statistical Area",California Central Coast Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Medium metro,NA,"10820 Reeves Rd, Ojai, CA, USA",http://www.gbig.org/buildings/1430029
8491,1000128938,LEED,NA,Higher Ed,"8,601 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Los Angeles Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"6201 Winnetka Avenue, Woodland Hills, CA, USA",http://www.gbig.org/buildings/112887
8492,1000128702,LEED,NA,Higher Ed,"10,500 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Los Angeles Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"6201 Winnetka Avenue, Woodland Hills, CA, USA",http://www.gbig.org/buildings/112887
8493,1000128713,LEED,NA,Higher Ed,"80,000 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Los Angeles Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"5800 Fulton Ave, Van Nuys, CA, USA",http://www.gbig.org/buildings/39704
8494,1000128721,LEED,NA,Higher Ed,"70,000 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Los Angeles Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"855 N Vermont Ave, Los Angeles, CA, USA",http://www.gbig.org/buildings/43299
8495,1000128730,LEED,NA,Higher Ed,"42,000 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Los Angeles Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"855 N Vermont Ave, Los Angeles, CA, USA",http://www.gbig.org/buildings/43299
8496,1000128731,LEED,NA,Service,"31,000 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Los Angeles Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"1301 Avenida Cesar Chavez, Monterey Park, CA, USA",http://www.gbig.org/buildings/25853
8497,1000128966,LEED,NA,Office,"116,108 sq ft",NA,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"3223 Hanover St, Palo Alto, CA, USA",http://www.gbig.org/buildings/1072339
8498,1000128138,LEED,NA,Office,"67,639 sq ft",NA,"Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"10888 White Rock Road, Rancho Cordova, CA, USA",http://www.gbig.org/buildings/356445
8499,1000128631,LEED,NA,Laboratory,"90,000 sq ft",NA,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"4453 N 1st St, San Jose, CA, USA",http://www.gbig.org/buildings/1429550
8500,1000128194,LEED,NA,Office,"37,970 sq ft",NA,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large fringe metro,NA,"201 Haskins Way, South San Francisco, CA, USA",http://www.gbig.org/buildings/265269
8501,1000127824,LEED,NA,Office,"44,000 sq ft",NA,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"JPMorgan Chase Building, 560 Mission St, San Francisco, CA, USA",http://www.gbig.org/buildings/1322716
8502,1000126678,LEED,NA,Office,"8,800 sq ft",NA,"San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area",San Diego Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"8315 Century Park Ct, San Diego, CA, USA",http://www.gbig.org/buildings/20885
8503,1000126962,LEED,NA,Health Care,"4,000 sq ft",NA,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"425 Mission St, San Francisco, CA, USA",http://www.gbig.org/buildings/1426150
8504,1000127338,LEED,NA,Public Order and Safety,"14,000 sq ft",NA,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"654 Minnesota St, San Francisco, CA, USA",http://www.gbig.org/buildings/40913
8505,1000129024,LEED,NA,Office,"34,200 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Orange County Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"17877 Von Karman Avenue, Irvine, CA, USA",http://www.gbig.org/buildings/368962
8506,1000126769,LEED,NA,Office,"76,803 sq ft",NA,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"3401 Hillview Ave, Palo Alto, CA, USA",http://www.gbig.org/buildings/12543
8507,1000126850,LEED,NA,Office,"28,000 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Los Angeles Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"2029 Century Park E 30th Floor, Los Angeles, CA, USA",http://www.gbig.org/buildings/1425762
8508,1000126146,LEED,NA,Health Care,"27,878 sq ft",NA,"Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"1535 River Park Drive, Sacramento, CA, USA",http://www.gbig.org/buildings/155796
8509,1000126154,LEED,NA,Higher Ed,"14,000 sq ft",NA,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"1936 University Ave 2nd Floor, Berkeley, CA, USA",http://www.gbig.org/buildings/1424622
8510,1000125635,LEED,NA,Health Care,"7,782 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Los Angeles Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"26585 Agoura Rd, Calabasas, CA, USA",http://www.gbig.org/buildings/1054628
8511,1000125815,LEED,NA,Office,"130,400 sq ft",NA,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"190 Mathilda Place, Sunnyvale, CA, USA",http://www.gbig.org/buildings/55103
8512,1000125865,LEED,NA,Office,"28,665 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Orange County Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"3170 W Lincoln Ave, Anaheim, CA, USA",http://www.gbig.org/buildings/1424342
8513,1000125114,LEED,NA,Office,"125,000 sq ft",NA,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"925 W Maude Ave, Sunnyvale, CA, USA",http://www.gbig.org/buildings/1422620
8514,1000125115,LEED,NA,Office,"125,000 sq ft",NA,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"625 N Mary Ave, Sunnyvale, CA, USA",http://www.gbig.org/buildings/1422621
8515,1000125225,LEED,NA,Health Care,"16,000 sq ft",NA,"Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"4860 Y St, Sacramento, CA, USA",http://www.gbig.org/buildings/1321786
8516,1000124971,LEED,NA,Office,"52,254 sq ft",NA,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"101 California St, San Francisco, CA, USA",http://www.gbig.org/buildings/23216
8517,1000124325,LEED,NA,Office,"50,000 sq ft",NA,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"45 Fremont Street, 45 Fremont St, San Francisco, CA, USA",http://www.gbig.org/buildings/1089225
8518,1000124375,LEED,NA,Office,"26,700 sq ft",NA,"San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area",San Diego Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"Torrey Pines Center, 10280 N Torrey Pines Rd, La Jolla, CA, USA",http://www.gbig.org/buildings/1422328
8519,1000121564,LEED,NA,Office,"12,903 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Los Angeles Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"523 W 6th St, Los Angeles, CA, USA",http://www.gbig.org/buildings/16633
8520,1000121536,LEED,NA,Laboratory,"66,915 sq ft",NA,"San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area",San Diego Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"4010 Ocean Ranch Boulevard, Oceanside, CA, USA",http://www.gbig.org/buildings/209426
8521,1000121016,LEED,NA,Office,"91,654 sq ft",NA,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"7400 Gateway Blvd, Newark, CA, USA",http://www.gbig.org/buildings/1412780
8522,1000121203,LEED,NA,Office,"21,685 sq ft",NA,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"301 Battery St 4th Floor, San Francisco, CA, USA",http://www.gbig.org/buildings/1413008
8523,1000123003,LEED,NA,Office,"10,630 sq ft",NA,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"225 W Santa Clara St, San Jose, CA, USA",http://www.gbig.org/buildings/31017
8524,1000121862,LEED,NA,NA,"34,658 sq ft",NA,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large fringe metro,NA,"1060 N Access Rd, San Francisco, CA, USA",http://www.gbig.org/buildings/1421907
8525,1000122896,LEED,NA,Office,"18,071 sq ft",NA,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"2100 Milvia Street, Berkeley, CA, USA",http://www.gbig.org/buildings/173732
8526,1000122886,LEED,NA,Health Care,"12,681 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Orange County Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"1601 Avocado Avenue, Newport Beach, CA, USA",http://www.gbig.org/buildings/157896
8527,1000122324,LEED,NA,Office,"11,125 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Los Angeles Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"633 W 5th St, Los Angeles, CA, USA",http://www.gbig.org/buildings/18434
8528,1000122092,LEED,NA,Office,"31,078 sq ft",NA,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"650 California St, San Francisco, CA, USA",http://www.gbig.org/buildings/18605
8529,1000124017,LEED,NA,Office,"6,414 sq ft",NA,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"601 12th Street, Oakland, CA, USA",http://www.gbig.org/buildings/114068
8530,1000123715,LEED,NA,Higher Ed,"22,000 sq ft",NA,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"3175 Bowers Ave, Santa Clara, CA, USA",http://www.gbig.org/buildings/62411
