"","building.URL","reg.date","reg.std","owner.type"
"5227","http://www.gbig.org/buildings/351955/details","02/02/2015","LEED EB 2009","Corporate: Publicly Traded"
"5228","http://www.gbig.org/buildings/968068/details","02/02/2015","LEED EB 2009","Corporate: Publicly Traded"
"5229","http://www.gbig.org/buildings/50245/details","07/11/2012","LEED NC 2.2","Profit Org., Corporate: Publicly Traded"
"5230","http://www.gbig.org/buildings/968075/details","02/02/2015","LEED EB 2009","Corporate: Publicly Traded"
"5231","http://www.gbig.org/buildings/968076/details","02/02/2015","LEED EB 2009","Corporate: Publicly Traded"
"5232","http://www.gbig.org/buildings/111305/details","02/02/2015","LEED EB 2009","Corporate: Publicly Traded"
"5233","http://www.gbig.org/buildings/968107/details","02/02/2015","LEED EB 2009","Corporate: Publicly Traded"
"5234","http://www.gbig.org/buildings/968117/details","02/02/2015","LEED EB 2009","Corporate: Publicly Traded"
"5235","http://www.gbig.org/buildings/968122/details","02/02/2015","LEED EB 2009","Corporate: Publicly Traded"
"5236","http://www.gbig.org/buildings/968123/details","02/02/2015","LEED EB 2009","Corporate: Publicly Traded"
"5237","http://www.gbig.org/buildings/968127/details","02/02/2015","LEED EB 2009","Corporate: Publicly Traded"
"5238","http://www.gbig.org/buildings/968128/details","02/02/2015","LEED EB 2009","Corporate: Publicly Traded"
"5239","http://www.gbig.org/buildings/968129/details","02/02/2015","LEED EB 2009","Corporate: Publicly Traded"
"5240","http://www.gbig.org/buildings/968130/details","02/02/2015","LEED EB 2009","Corporate: Publicly Traded"
"5241","http://www.gbig.org/buildings/968131/details","02/02/2015","LEED EB 2009","Corporate: Publicly Traded"
"5242","http://www.gbig.org/buildings/619593/details","09/01/2008","LEED-HOMES MR v2010","Corporate: Publicly Traded"
"5243","http://www.gbig.org/buildings/968132/details","02/02/2015","USDA Farmers Markets","Corporate: Publicly Traded"
"5244","http://www.gbig.org/buildings/968133/details","02/02/2015","LEED EB 2009","Corporate: Publicly Traded"
"5245","http://www.gbig.org/buildings/968134/details","02/02/2015","LEED EB 2009","Corporate: Publicly Traded"
"5246","http://www.gbig.org/buildings/968135/details","02/02/2015","LEED EB 2009","Corporate: Publicly Traded"
"5247","http://www.gbig.org/buildings/968142/details","02/02/2015","LEED EB 2009","Corporate: Publicly Traded"
"5248","http://www.gbig.org/buildings/13325/details","01/01/2008","Energy Star Retail Store","Corporate: Publicly Traded"
"5249","http://www.gbig.org/buildings/21977/details","01/01/2008","Energy Star Retail Store","Corporate: Publicly Traded"
"5250","http://www.gbig.org/buildings/3180/details","01/01/2009","Energy Star Retail Store","Corporate: Publicly Traded"
"5251","http://www.gbig.org/buildings/1738/details","02/05/2010","LEED EB 2009","Corporate: Publicly Traded"
"5252","http://www.gbig.org/buildings/12000/details","02/05/2010","LEED EB 2009","Corporate: Publicly Traded"
"5253","http://www.gbig.org/buildings/783410/details","08/14/2014","LEED EB 2009","Corporate: Publicly Traded"
"5254","http://www.gbig.org/buildings/116109/details","01/01/2009","Energy Star Retail Store","Corporate: Publicly Traded"
"5255","http://www.gbig.org/buildings/783411/details","08/14/2014","LEED EB 2009","Corporate: Publicly Traded"
"5256","http://www.gbig.org/buildings/17349/details","01/01/2008","Energy Star Retail Store","Corporate: Publicly Traded"
"5257","http://www.gbig.org/buildings/783412/details","08/14/2014","LEED EB 2009","Corporate: Publicly Traded"
"5258","http://www.gbig.org/buildings/2658/details","01/01/2008","Energy Star Retail Store","Corporate: Publicly Traded"
"5259","http://www.gbig.org/buildings/38004/details","01/01/2009","Energy Star Retail Store","Corporate: Publicly Traded"
"5260","http://www.gbig.org/buildings/26707/details","01/01/2008","Energy Star Retail Store","Corporate: Publicly Traded"
"5261","http://www.gbig.org/buildings/30819/details","01/01/2008","Energy Star Retail Store","Corporate: Publicly Traded"
"5262","http://www.gbig.org/buildings/116113/details","01/01/2009","Energy Star Retail Store","Corporate: Publicly Traded"
"5263","http://www.gbig.org/buildings/4702/details","01/01/2008","Energy Star Retail Store","Corporate: Publicly Traded"
"5264","http://www.gbig.org/buildings/783245/details","08/14/2014","LEED EB 2009","Corporate: Publicly Traded"
"5265","http://www.gbig.org/buildings/783246/details","08/14/2014","LEED EB 2009","Corporate: Publicly Traded"
"5266","http://www.gbig.org/buildings/34744/details","01/01/2008","Energy Star Retail Store","Corporate: Publicly Traded"
"5267","http://www.gbig.org/buildings/1539/details","01/01/2008","Energy Star Retail Store","Corporate: Publicly Traded"
"5268","http://www.gbig.org/buildings/35893/details","01/01/2008","Energy Star Retail Store","Corporate: Publicly Traded"
"5269","http://www.gbig.org/buildings/22925/details","01/01/2008","Energy Star Retail Store","Corporate: Publicly Traded"
"5270","http://www.gbig.org/buildings/26270/details","01/01/2008","Energy Star Retail Store","Corporate: Publicly Traded"
"5271","http://www.gbig.org/buildings/31192/details","01/01/2008","Energy Star Retail Store","Corporate: Publicly Traded"
"5272","http://www.gbig.org/buildings/3492/details","01/01/2009","Energy Star Retail Store","Corporate: Publicly Traded"
"5273","http://www.gbig.org/buildings/783247/details","08/14/2014","LEED EB 2009","Corporate: Publicly Traded"
"5274","http://www.gbig.org/buildings/9725/details","01/01/2008","Energy Star Retail Store","Corporate: Publicly Traded"
"5275","http://www.gbig.org/buildings/2063/details","07/31/2014","LEED EB 2009","Government Use: Other (utility, air"
"5276","http://www.gbig.org/buildings/117270/details","01/01/2003","Energy Star Office","Corporate: Privately Held, Investor: Individual/Family"
"5277","http://www.gbig.org/buildings/112699/details","09/06/2012","LEED EB 2009","Investor: Individual/Family"
"5278","http://www.gbig.org/buildings/11257/details","02/09/2009","LEED EB 2008","Profit Org., Government Use: Other (utility, air, Government Use: Local, City, Investor: REIT,Non-traded"
"5279","http://www.gbig.org/buildings/804642/details","01/01/2014","Energy Star Office","Corporate: Privately Held"
"5280","http://www.gbig.org/buildings/783052/details","01/01/2014","Energy Star Office","Investor: Investment Manager"
"5281","http://www.gbig.org/buildings/38842/details","10/29/2008","LEED EB 2008","Profit Org., Investor: Insurance Company, Corporate: Privately Held"
"5282","http://www.gbig.org/buildings/32497/details","01/01/2008","Energy Star Retail Store","Corporate: Publicly Traded"
"5283","http://www.gbig.org/buildings/32286/details","01/01/2008","Energy Star Retail Store","Corporate: Publicly Traded"
"5284","http://www.gbig.org/buildings/9262/details","01/01/2008","Energy Star Retail Store","Corporate: Publicly Traded"
"5285","http://www.gbig.org/buildings/116238/details","01/01/2008","Energy Star Office","Investor: Investment Manager"
"5286","http://www.gbig.org/buildings/36059/details","10/30/2002","LEED NC 2.0","State Government, Government Use: State"
"5287","http://www.gbig.org/buildings/40053/details","12/19/2008","LEED CI 2.0","Profit Org., Corporate: Publicly Traded, Investor: REIT, Publicly traded"
"5288","http://www.gbig.org/buildings/1080/details","01/01/2009","Energy Star Office","Corporate: Privately Held, Investor: REIT, Publicly traded"
"5289","http://www.gbig.org/buildings/36748/details","01/01/2009","Energy Star Office","Corporate: Privately Held, Investor: REIT, Publicly traded"
"5290","http://www.gbig.org/buildings/5625/details","01/01/2003","Energy Star Office","Investor: REIT,Non-traded, Investor: Investment Manager"
"5291","http://www.gbig.org/buildings/40589/details","01/01/2008","Energy Star Office","Investor: Bank, Investor: Investment Manager"
"5292","http://www.gbig.org/buildings/115238/details","01/01/2003","Energy Star Office","Profit Org., Corporate: Privately Held"
"5293","http://www.gbig.org/buildings/240975/details","09/29/2014","LEED EB 2009","Corporate: Privately Held"
"5294","http://www.gbig.org/buildings/26848/details","03/31/2009","LEED EB 2008","Other, Corporate: Privately Held"
"5295","http://www.gbig.org/buildings/16077/details","01/01/2011","Energy Star Office","Corporate: Privately Held"
"5296","http://www.gbig.org/buildings/92047/details","01/01/2011","Energy Star Office","Corporate: Privately Held"
"5297","http://www.gbig.org/buildings/92048/details","01/01/2011","Energy Star Office","Corporate: Privately Held"
"5298","http://www.gbig.org/buildings/37/details","01/01/2007","Energy Star Office","Profit Org., Corporate: Publicly Traded, Corporate: Privately Held"
"5299","http://www.gbig.org/buildings/32369/details","01/01/2010","Energy Star Office","Corporate: Privately Held"
"5300","http://www.gbig.org/buildings/32429/details","05/07/2009","LEED EB 2008","Profit Org., Corporate: Privately Held"
"5301","http://www.gbig.org/buildings/359744/details","11/19/2014","LEED EB 2009","Corporate: Privately Held"
"5302","http://www.gbig.org/buildings/932862/details","10/22/2014","ULI Global Awards for Excellence","Government Use: State"
"5303","http://www.gbig.org/buildings/60236/details","01/01/2014","Energy Star Office","Corporate: Publicly Traded"
"5304","http://www.gbig.org/buildings/933071/details","11/06/2012","LEED EB 2009","Educational: University, Public, Non-Profit (that do not fit into ot"
"5305","http://www.gbig.org/buildings/15513/details","02/23/2006","LEED CS 1.0 Pilots Only","Profit Org., Investor: REIT,Non-traded"
"5306","http://www.gbig.org/buildings/966648/details","01/19/2015","LEED EB 2009","Government Use: Local, City"
"5307","http://www.gbig.org/buildings/33085/details","01/01/2007","Energy Star Office","Investor: Insurance Company, Investor: Bank, Profit Org., Corporate: Privately Held"
"5308","http://www.gbig.org/buildings/55686/details","01/01/2001","Energy Star Office","Investor: REIT, Publicly traded"
"5309","http://www.gbig.org/buildings/10977/details","01/01/2001","Energy Star Office","Corporate: Privately Held, Profit Org., Investor: REIT, Publicly traded"
"5310","http://www.gbig.org/buildings/33174/details","01/01/2002","Energy Star Office","Profit Org., Investor: REIT, Publicly traded"
"5311","http://www.gbig.org/buildings/25659/details","09/22/2009","LEED NC 2009","Government Use: Local, County"
"5312","http://www.gbig.org/buildings/31477/details","01/01/2006","Energy Star Office","Corporate: Privately Held, Investor: REIT,Non-traded"
"5313","http://www.gbig.org/buildings/34709/details","01/01/2008","Energy Star Office","Profit Org., Corporate: Privately Held"
"5314","http://www.gbig.org/buildings/1401142/details","12/15/2014","LEED EB 2009","Investor: Pension Fund"
"5315","http://www.gbig.org/buildings/45541/details","11/07/2006","LEED CI 2.0","Profit Org., Investor: REIT, Publicly traded"
"5316","http://www.gbig.org/buildings/13769/details","02/08/2006","LEED CI 2.0","Profit Org., Investor: REIT, Publicly traded, Corporate: Publicly Traded, Corporate: Privately Held"
"5317","http://www.gbig.org/buildings/3121/details","01/01/2007","Energy Star Office","Corporate: Publicly Traded, Corporate: Privately Held, Non-Profit Org., Investor: REIT,Non-traded"
"5318","http://www.gbig.org/buildings/38217/details","01/01/2005","Energy Star Office","Investor: Pension Fund, Investor: REIT, Publicly traded"
"5319","http://www.gbig.org/buildings/25089/details","03/23/2007","LEED EB 2.0","Local Government, Government Use: Local, City"
"5320","http://www.gbig.org/buildings/16292/details","01/01/2008","Energy Star Office","Profit Org., Corporate: Publicly Traded"
"5321","http://www.gbig.org/buildings/564632/details","12/10/2013","LEED EB 2009","Corporate: Privately Held"
"5322","http://www.gbig.org/buildings/13745/details","08/18/2010","LEED NC 2009","Corporate: Publicly Traded"
"5323","http://www.gbig.org/buildings/14286/details","10/14/2010","LEED NC 2009","Corporate: Publicly Traded"
"5324","http://www.gbig.org/buildings/14118/details","07/29/2009","LEED NC 2009","Corporate: Publicly Traded"
"5325","http://www.gbig.org/buildings/116119/details","02/11/2010","LEED NC 2009","Corporate: Publicly Traded"
"5326","http://www.gbig.org/buildings/122/details","01/01/2004","BREEAM USA In-Use 2016 Part 2 - Building Management","Profit Org., Corporate: Privately Held, Investor: REIT, Publicly traded, Corporate: Publicly Traded"
"5327","http://www.gbig.org/buildings/1311923/details","09/18/2003","LEED CI 1.0 Pilots Only","Educational: University, Public, State Government"
"5328","http://www.gbig.org/buildings/37762/details","01/01/2002","Energy Star Office","Profit Org., Investor: REIT, Publicly traded, Investor: Investment Manager"
"5329","http://www.gbig.org/buildings/1311923/details","09/18/2003","LEED CI 1.0 Pilots Only","Educational: University, Public, State Government"
"5330","http://www.gbig.org/buildings/776/details","04/26/2010","LEED EB 2009","Government Use: State, Other"
"5331","http://www.gbig.org/buildings/15921/details","01/01/2007","Energy Star Office","Profit Org., Investor: REIT, Publicly traded"
"5332","http://www.gbig.org/buildings/1343339/details","11/26/2013","LEED EB 2009","Educational: University, Public"
"5333","http://www.gbig.org/buildings/114799/details","01/01/2008","Energy Star Office","Profit Org., Corporate: Privately Held"
"5334","http://www.gbig.org/buildings/391376/details","11/25/2013","LEED EB 2009","Educational: University, Public, Educational: College, Public"
"5335","http://www.gbig.org/buildings/564403/details","11/25/2013","LEED EB 2009","Educational: University, Public"
"5336","http://www.gbig.org/buildings/5454/details","01/01/2006","Energy Star Hospital (General Medical & Surgical)","Educational: University, Public"
"5337","http://www.gbig.org/buildings/41569/details","01/01/2008","Energy Star Office","Profit Org., Investor: Bank, Corporate: Privately Held"
"5338","http://www.gbig.org/buildings/42382/details","01/01/2007","Energy Star Office","Profit Org., Corporate: Privately Held"
"5339","http://www.gbig.org/buildings/562518/details","11/04/2013","LEED EB 2009","Non-Profit (that do not fit into ot"
"5340","http://www.gbig.org/buildings/26193/details","11/04/2013","LEED EB 2009","Non-Profit (that do not fit into ot"
"5341","http://www.gbig.org/buildings/92802/details","01/01/2010","Energy Star Office","Investor: Investment Manager, Corporate: Privately Held"
"5342","http://www.gbig.org/buildings/562522/details","11/05/2013","LEED EB 2009","Government Use: Local, City"
"5343","http://www.gbig.org/buildings/717389/details","11/05/2013","LEED EB 2009","Non-Profit (that do not fit into ot"
"5344","http://www.gbig.org/buildings/562523/details","11/05/2013","LEED EB 2009","Government Use: Local, City, Non-Profit (that do not fit into ot"
"5345","http://www.gbig.org/buildings/24354/details","01/01/2010","Energy Star Retail Store","Corporate: Publicly Traded"
"5346","http://www.gbig.org/buildings/37666/details","01/01/2009","Energy Star Retail Store","Corporate: Publicly Traded"
"5347","http://www.gbig.org/buildings/34889/details","01/01/2011","Energy Star Retail Store","Corporate: Publicly Traded"
"5348","http://www.gbig.org/buildings/21385/details","01/01/2009","Energy Star Retail Store","Corporate: Publicly Traded"
"5349","http://www.gbig.org/buildings/5275/details","01/01/2008","USDA Farmers Markets","Corporate: Publicly Traded"
